,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
375,0.0,0.0,0.0,5.0,13.0,16.0,8.0,0.0,0.0,0.0,8.0,15.0,6.0,7.0,14.0,0.0,0.0,2.0,16.0,1.0,1.0,11.0,10.0,0.0,0.0,4.0,16.0,15.0,16.0,16.0,6.0,0.0,0.0,0.0,4.0,4.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0
516,0.0,0.0,6.0,15.0,13.0,2.0,0.0,0.0,0.0,1.0,15.0,10.0,11.0,14.0,0.0,0.0,0.0,2.0,16.0,3.0,1.0,16.0,4.0,0.0,0.0,4.0,12.0,0.0,1.0,14.0,4.0,0.0,0.0,4.0,10.0,0.0,0.0,15.0,3.0,0.0,0.0,4.0,12.0,0.0,0.0,15.0,3.0,0.0,0.0,1.0,13.0,9.0,11.0,16.0,2.0,0.0,0.0,0.0,4.0,12.0,14.0,5.0,0.0,0.0
519,0.0,0.0,1.0,9.0,15.0,5.0,0.0,0.0,0.0,0.0,14.0,11.0,5.0,11.0,0.0,0.0,0.0,4.0,15.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,6.0,1.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,12.0,9.0,4.0,4.0,15.0,0.0,0.0,0.0,1.0,10.0,16.0,15.0,11.0,1.0
1601,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,12.0,9.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,9.0,8.0,0.0,0.0,0.0,11.0,16.0,2.0,8.0,9.0,0.0,0.0,0.0,3.0,16.0,5.0,12.0,10.0,0.0,0.0,0.0,0.0,6.0,16.0,14.0,2.0,0.0
190,0.0,2.0,15.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,5.0,0.0,0.0,1.0,4.0,6.0,13.0,15.0,1.0,0.0,0.0,3.0,15.0,14.0,11.0,2.0,0.0,0.0
1361,0.0,0.0,4.0,9.0,13.0,13.0,0.0,0.0,0.0,1.0,13.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,2.0,11.0,3.0,0.0,10.0,4.0,0.0,0.0,0.0,2.0,5.0,4.0,15.0,1.0,0.0,0.0,0.0,3.0,12.0,14.0,8.0,0.0,0.0
363,0.0,0.0,8.0,16.0,15.0,8.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,2.0,0.0,0.0,0.0,2.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,15.0,0.0,0.0,0.0
1006,0.0,1.0,12.0,16.0,10.0,1.0,0.0,0.0,0.0,8.0,12.0,3.0,11.0,8.0,0.0,0.0,0.0,12.0,13.0,6.0,12.0,8.0,0.0,0.0,0.0,3.0,15.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,8.0,0.0
657,0.0,0.0,7.0,16.0,13.0,5.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,5.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,3.0,0.0,0.0,0.0,1.0,14.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,4.0,14.0,13.0,6.0,0.0,0.0
290,0.0,0.0,0.0,8.0,15.0,2.0,0.0,0.0,0.0,0.0,6.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,16.0,14.0,0.0,0.0,0.0,0.0,14.0,15.0,6.0,8.0,11.0,0.0,0.0,3.0,12.0,14.0,5.0,10.0,13.0,0.0,0.0,0.0,0.0,9.0,16.0,13.0,5.0,0.0
5,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,13.0,16.0,15.0,10.0,1.0,0.0,0.0,0.0,11.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,9.0,0.0,0.0,0.0,5.0,4.0,12.0,16.0,4.0,0.0,0.0,0.0,9.0,16.0,16.0,10.0,0.0,0.0
1115,0.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,9.0,9.0,3.0,0.0,0.0,0.0,12.0,16.0,13.0,9.0,14.0,1.0,0.0,0.0,8.0,15.0,0.0,1.0,14.0,5.0,0.0,0.0,1.0,11.0,16.0,16.0,13.0,1.0
978,0.0,0.0,5.0,12.0,16.0,15.0,2.0,0.0,0.0,6.0,15.0,9.0,10.0,15.0,4.0,0.0,0.0,3.0,14.0,3.0,1.0,14.0,4.0,0.0,0.0,0.0,10.0,16.0,15.0,13.0,1.0,0.0,0.0,0.0,6.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,15.0,3.0,2.0,15.0,3.0,0.0,0.0,0.0,16.0,8.0,1.0,14.0,4.0,0.0,0.0,0.0,4.0,15.0,16.0,11.0,2.0,0.0
1766,0.0,0.0,8.0,12.0,11.0,6.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,13.0,2.0,0.0,0.0,2.0,14.0,16.0,16.0,14.0,2.0,0.0,0.0,2.0,13.0,16.0,16.0,8.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,8.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,10.0,0.0,0.0,0.0,1.0,11.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,4.0,11.0,12.0,7.0,0.0,0.0
293,0.0,0.0,7.0,13.0,16.0,7.0,0.0,0.0,0.0,2.0,16.0,6.0,5.0,12.0,1.0,0.0,0.0,4.0,12.0,0.0,1.0,16.0,4.0,0.0,0.0,1.0,12.0,12.0,13.0,16.0,3.0,0.0,0.0,0.0,0.0,4.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,8.0,3.0,10.0,10.0,0.0,0.0,0.0,0.0,6.0,15.0,15.0,3.0,0.0,0.0
768,0.0,0.0,4.0,12.0,16.0,8.0,0.0,0.0,0.0,5.0,16.0,11.0,10.0,16.0,4.0,0.0,0.0,8.0,13.0,0.0,1.0,13.0,4.0,0.0,0.0,3.0,16.0,13.0,15.0,13.0,3.0,0.0,0.0,0.0,9.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,7.0,5.0,15.0,6.0,0.0,0.0,0.0,10.0,12.0,7.0,13.0,10.0,0.0,0.0,0.0,3.0,13.0,13.0,10.0,1.0,0.0
1665,0.0,0.0,1.0,10.0,13.0,12.0,5.0,0.0,0.0,0.0,13.0,13.0,4.0,4.0,12.0,0.0,0.0,3.0,16.0,7.0,4.0,12.0,6.0,0.0,0.0,2.0,15.0,16.0,15.0,5.0,0.0,0.0,0.0,0.0,1.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
1146,0.0,0.0,8.0,15.0,9.0,0.0,0.0,0.0,0.0,1.0,16.0,10.0,16.0,9.0,0.0,0.0,0.0,2.0,6.0,2.0,16.0,16.0,1.0,0.0,0.0,3.0,9.0,9.0,16.0,14.0,0.0,0.0,0.0,0.0,7.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,4.0,0.0,0.0,0.0,9.0,13.0,12.0,10.0,1.0,0.0
245,0.0,3.0,11.0,15.0,12.0,7.0,1.0,0.0,0.0,4.0,16.0,13.0,11.0,9.0,6.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,6.0,0.0,0.0,0.0,0.0
791,0.0,1.0,8.0,16.0,16.0,16.0,10.0,0.0,0.0,8.0,16.0,14.0,8.0,5.0,1.0,0.0,0.0,9.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,5.0,14.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,0.0,0.0,0.0,0.0
762,0.0,1.0,8.0,16.0,16.0,3.0,0.0,0.0,0.0,6.0,16.0,12.0,16.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,1.0,4.0,5.0,0.0,0.0,0.0,13.0,12.0,11.0,15.0,3.0,0.0,0.0,0.0,12.0,16.0,12.0,3.0,0.0,0.0
1614,0.0,0.0,12.0,16.0,16.0,15.0,3.0,0.0,0.0,4.0,16.0,16.0,6.0,2.0,1.0,0.0,0.0,14.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,0.0,0.0
1548,0.0,0.0,4.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,16.0,1.0,0.0,0.0,0.0,0.0,5.0,15.0,16.0,1.0,0.0,0.0,0.0,0.0,10.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,11.0,8.0,12.0,14.0,1.0,0.0,0.0,0.0,5.0,13.0,16.0,15.0,0.0,0.0
562,0.0,0.0,11.0,13.0,12.0,12.0,3.0,0.0,0.0,5.0,14.0,4.0,4.0,7.0,2.0,0.0,0.0,7.0,10.0,1.0,4.0,1.0,0.0,0.0,0.0,8.0,15.0,14.0,12.0,15.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0,1.0,8.0,3.0,10.0,12.0,0.0,0.0,0.0,1.0,12.0,16.0,12.0,2.0,0.0,0.0
1245,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,8.0,6.0,1.0,0.0,0.0,0.0,15.0,16.0,8.0,10.0,8.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,11.0,0.0,5.0,16.0,2.0,0.0,0.0,0.0,9.0,14.0,14.0,5.0,0.0
31,0.0,0.0,2.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,5.0,15.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,16.0,2.0,0.0,0.0,2.0,15.0,13.0,14.0,13.0,2.0
230,0.0,3.0,15.0,13.0,12.0,8.0,1.0,0.0,0.0,4.0,16.0,14.0,12.0,12.0,2.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,0.0,0.0,0.0,0.0,2.0,15.0,16.0,2.0,0.0,0.0,0.0
1201,0.0,1.0,9.0,12.0,16.0,16.0,4.0,0.0,0.0,1.0,11.0,8.0,7.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,5.0,11.0,15.0,15.0,9.0,0.0,0.0,0.0,16.0,15.0,13.0,5.0,2.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0
582,0.0,0.0,0.0,9.0,16.0,6.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,5.0,0.0,0.0,0.0,2.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,6.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,2.0,16.0,7.0,7.0,16.0,4.0,0.0,0.0,0.0,9.0,13.0,3.0,14.0,9.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,7.0,0.0
361,0.0,0.0,3.0,11.0,15.0,13.0,2.0,0.0,0.0,2.0,15.0,11.0,8.0,14.0,7.0,0.0,0.0,8.0,14.0,0.0,2.0,13.0,2.0,0.0,0.0,3.0,13.0,16.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,0.0,0.0,0.0
132,0.0,2.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,5.0,16.0,15.0,14.0,0.0,0.0,0.0,0.0,5.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,10.0,8.0,6.0,1.0,0.0,0.0,2.0,15.0,16.0,16.0,16.0,7.0,0.0
772,0.0,0.0,2.0,12.0,15.0,3.0,0.0,0.0,0.0,0.0,15.0,15.0,13.0,15.0,0.0,0.0,0.0,2.0,14.0,3.0,1.0,12.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,7.0,10.0,0.0,0.0,9.0,5.0,0.0,0.0,1.0,13.0,5.0,3.0,15.0,2.0,0.0,0.0,0.0,7.0,16.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,4.0,0.0,0.0
66,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,12.0,8.0,2.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,10.0,1.0,0.0,0.0,7.0,16.0,12.0,12.0,16.0,4.0,0.0,0.0,0.0,9.0,15.0,12.0,5.0,0.0
1495,0.0,0.0,0.0,0.0,6.0,16.0,7.0,0.0,0.0,1.0,5.0,11.0,16.0,16.0,8.0,0.0,0.0,11.0,16.0,16.0,13.0,16.0,8.0,0.0,0.0,3.0,7.0,1.0,4.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,0.0
1690,0.0,4.0,13.0,16.0,16.0,7.0,0.0,0.0,0.0,8.0,12.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,15.0,13.0,2.0,0.0,0.0,0.0,3.0,4.0,7.0,16.0,10.0,0.0,0.0,2.0,11.0,15.0,11.0,8.0,2.0,0.0
1472,0.0,1.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,8.0,15.0,12.0,14.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,10.0,10.0,5.0,0.0,0.0,1.0,13.0,16.0,16.0,16.0,11.0,0.0,0.0,3.0,16.0,12.0,8.0,5.0,1.0,0.0
1553,0.0,0.0,1.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,9.0,0.0,0.0,0.0,1.0,15.0,16.0,16.0,10.0,0.0,0.0,0.0,6.0,15.0,14.0,6.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,5.0,0.0,0.0
660,0.0,0.0,0.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,3.0,0.0,0.0,0.0,5.0,16.0,8.0,16.0,8.0,3.0,0.0,0.0,11.0,16.0,12.0,16.0,16.0,12.0,0.0,0.0,11.0,16.0,15.0,16.0,7.0,2.0,0.0,0.0,1.0,4.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0
169,0.0,0.0,6.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,13.0,4.0,0.0,0.0,0.0,0.0,11.0,7.0,7.0,13.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,2.0,11.0,0.0,11.0,12.0,0.0,0.0,0.0,5.0,16.0,14.0,9.0,4.0,0.0
1534,0.0,0.0,10.0,8.0,8.0,4.0,0.0,0.0,0.0,8.0,15.0,12.0,14.0,14.0,0.0,0.0,0.0,9.0,11.0,0.0,10.0,16.0,4.0,0.0,0.0,1.0,9.0,12.0,10.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,11.0,6.0,4.0,15.0,4.0,0.0,0.0,0.0,13.0,16.0,16.0,7.0,0.0,0.0
1182,0.0,5.0,15.0,12.0,12.0,12.0,4.0,0.0,0.0,10.0,14.0,12.0,12.0,9.0,7.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,16.0,4.0,0.0,0.0,0.0,0.0,4.0,15.0,12.0,0.0,0.0,0.0,0.0
1359,0.0,0.0,1.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,9.0,13.0,5.0,14.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,10.0,2.0,0.0,0.0,3.0,16.0,4.0,0.0,9.0,4.0,0.0,0.0,4.0,13.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,13.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,13.0,6.0,8.0,9.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,2.0,0.0,0.0
901,0.0,0.0,1.0,9.0,15.0,11.0,3.0,0.0,0.0,0.0,12.0,9.0,1.0,11.0,6.0,0.0,0.0,0.0,13.0,7.0,6.0,16.0,8.0,0.0,0.0,0.0,4.0,10.0,12.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,8.0,7.0,0.0,0.0,15.0,5.0,0.0,0.0,1.0,12.0,10.0,4.0,16.0,3.0,0.0,0.0,0.0,0.0,13.0,16.0,8.0,0.0,0.0
1419,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3.0,13.0,5.0,0.0,0.0,0.0,8.0,13.0,1.0,16.0,7.0,6.0,0.0,0.0,14.0,13.0,9.0,16.0,16.0,10.0,0.0,0.0,11.0,16.0,16.0,14.0,9.0,3.0,0.0,0.0,1.0,4.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0
1467,0.0,0.0,0.0,8.0,16.0,16.0,16.0,6.0,0.0,0.0,6.0,14.0,5.0,8.0,16.0,2.0,0.0,0.0,7.0,4.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,12.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0
1219,0.0,0.0,9.0,14.0,16.0,16.0,2.0,0.0,0.0,7.0,15.0,7.0,4.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,15.0,2.0,8.0,14.0,0.0,0.0,0.0,0.0,10.0,15.0,12.0,3.0,0.0,0.0
982,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,12.0,16.0,15.0,8.0,5.0,0.0,0.0,4.0,15.0,16.0,16.0,16.0,16.0
10,0.0,0.0,1.0,9.0,15.0,11.0,0.0,0.0,0.0,0.0,11.0,16.0,8.0,14.0,6.0,0.0,0.0,2.0,16.0,10.0,0.0,9.0,9.0,0.0,0.0,1.0,16.0,4.0,0.0,8.0,8.0,0.0,0.0,4.0,16.0,4.0,0.0,8.0,8.0,0.0,0.0,1.0,16.0,5.0,1.0,11.0,3.0,0.0,0.0,0.0,12.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,13.0,3.0,0.0,0.0
1631,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0
1415,0.0,0.0,4.0,14.0,16.0,4.0,0.0,0.0,0.0,0.0,12.0,8.0,9.0,12.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,12.0,3.0,0.0,0.0,4.0,7.0,0.0,0.0,5.0,8.0,0.0,0.0,6.0,4.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0,9.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,14.0,9.0,6.0,15.0,2.0,0.0,0.0,0.0,4.0,16.0,15.0,5.0,0.0,0.0
246,0.0,4.0,13.0,9.0,8.0,3.0,0.0,0.0,0.0,5.0,16.0,14.0,12.0,12.0,6.0,0.0,0.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,14.0,0.0,0.0,0.0,0.0,4.0,14.0,14.0,3.0,0.0,0.0,0.0
289,0.0,0.0,3.0,8.0,9.0,9.0,0.0,0.0,0.0,6.0,16.0,12.0,8.0,5.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,5.0,2.0,4.0,13.0,8.0,0.0,0.0,0.0,7.0,16.0,14.0,8.0,0.0,0.0
1755,0.0,0.0,0.0,8.0,15.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,11.0,2.0,0.0,0.0,0.0,0.0,13.0,16.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,15.0,5.0,0.0,0.0,0.0,0.0,3.0,15.0,16.0,11.0,14.0,7.0,0.0,0.0,0.0,11.0,16.0,6.0,6.0,15.0,0.0,0.0,0.0,0.0,10.0,14.0,12.0,8.0,0.0
